user_id	item_id
585	904
586	303
587	5293
588	83
589	205
590	4452
591	620
592	467
593	743
594	721
595	2495
596	3032
597	281
598	2100
599	57
600	530
601	8589
602	1357
603	1696
604	8614
605	3181
606	174
607	219
608	2899
609	4383
610	8705
611	6221
612	180
613	8170
614	8102
615	8806
616	3989
617	979
618	8842
619	530
620	6112
621	3334
622	1385
623	3329
624	1174
625	8887
626	378
627	3432
628	495
629	8916
630	1397
631	4673
632	467
633	1166
634	523
635	1875
636	675
637	1670
638	840
639	945
640	89
641	2023
642	5370
643	2508
644	983
645	9007
646	53
647	2320
648	169
649	322
650	1726
651	2315
652	221
653	288
654	520
655	276
656	2491
657	50
658	183
659	9035
660	219
661	1065
662	2972
663	937
664	197
665	1564
666	92
667	1242
668	202
669	286
670	9206
671	5526
672	620
673	9231
674	292
675	325
676	7220
677	371
678	9313
679	590
680	1284
681	554
682	1234
683	9344
684	490
685	1149
686	1357
687	9382
688	2603
689	1351
690	293
691	1370
692	9416
693	420
694	711
695	1559
696	1166
697	1368
698	200
699	9469
700	1672
701	9498
702	3505
703	222
704	75
705	9528
706	670
707	412
708	9534
709	49
710	478
711	1780
712	1089
713	1920
714	526
715	159
716	9570
717	293
718	1540
719	2320
720	4013
721	2355
722	9633
723	6
724	700
725	958
726	2060
727	9673
728	59
729	4652
730	227
731	192
732	3058
733	8598
734	1423
735	66
736	799
737	150
738	590
739	326
740	458
741	362
742	9772
743	3318
744	567
745	75
746	82
747	553
748	9866
749	9888
750	458
751	61
752	1090
753	9935
754	3240
755	467
756	3335
757	284
758	205
759	1943
760	9954
761	6402
762	370
763	3614
764	476
765	1934
766	10050
767	10062
768	1497
769	169
770	612
771	1227
772	71
773	174
774	10125
775	369
776	259
777	742
778	1714
779	183
780	230
781	3649
782	2109
783	3994
784	5148
785	715
786	10215
787	1491
788	8429
789	1076
790	10257
791	61
792	65
793	1100
794	4073
795	7117
796	201
797	10286
798	10142
799	583
800	1448
801	2058
802	50
803	2316
804	2750
805	467
806	3709
807	227
808	220
809	91
810	1165
811	1175
812	10375
813	8901
814	288
815	5953
816	285
817	3335
818	302
819	525
820	3708
821	480
822	1226
823	71
824	2927
825	3404
826	1951
827	7596
828	553
829	892
830	682
831	10523
832	10531
833	1875
834	223
835	288
836	3400
837	10555
838	299
839	321
840	476
841	2319
842	218
843	801
844	1386
845	471
846	3403
847	1076
848	1391
849	10614
850	89
851	10645
852	10647
853	10679
854	771
855	1142
856	9565
857	788
858	1259
859	3858
860	918
861	903
862	10757
863	10771
864	292
865	150
866	196
867	680
868	49
869	845
870	10820
871	163
872	9606
873	597
874	10862
875	884
876	3616
877	70
878	380
879	10911
880	2805
881	214
882	518
883	3167
884	5142
885	1001
886	1230
887	154
888	59
889	525
890	1192
891	1529
892	1400
893	11003
894	1360
895	388
896	947
897	2925
898	2492
899	11058
900	532
901	3597
902	478
903	889
904	1181
905	1441
906	421
907	837
908	326
909	8208
910	7561
911	467
912	11188
913	2186
914	2763
915	226
916	291
917	310
918	2573
919	545
920	11255
921	164
922	11274
923	1225
924	937
925	53
926	484
927	899
928	4123
929	59
930	11301
931	215
932	11304
933	4949
934	2249
935	1836
936	205
937	59
938	520
939	535
940	238
941	1497
942	302
943	290
944	156
945	11356
946	2865
947	680
948	2876
949	52
950	2991
951	854
952	7136
953	191
954	395
955	903
956	453
957	2441
958	788
959	749
960	165
961	9133
962	485
963	11483
964	675
965	11493
966	7801
967	2069
968	900
969	295
970	5799
971	2836
972	51
973	966
974	968
975	52
976	27
977	481
978	6602
979	520
980	378
981	538
982	2265
983	1108
984	1137
985	672
986	11619
987	916
988	1423
989	1385
990	210
991	1489
992	11653
993	11664
994	1230
995	4938
996	1187
997	45
998	4238
999	203
1000	304
1001	1163
1002	1623
1003	175
1004	889
1005	147
1006	4532
1007	410
1008	679
1009	350
1010	11800
1011	150
1012	10392
1013	11781
1014	11824
1015	719
1016	59
1017	6569
1018	294
1019	1385
1020	863
1021	232
1022	4123
1023	716
1024	897
1025	370
1026	314
1027	7163
1028	3161
1029	25
1030	843
1031	3341
1032	686
1033	11990
1034	1435
1035	2316
1036	75
1037	289
1038	765
1039	527
1040	5908
1041	12026
1042	11235
1043	690
1044	2751
1045	476
1046	355
1047	12085
1048	222
1049	1691
1050	892
1051	12120
1052	590
1053	205
1054	6962
1055	10177
1056	64
1057	1838
1058	4001
1059	363
1060	5153
1061	12233
1062	61
1063	289
1064	1065
1065	2644
1066	947
1067	3342
1068	6
1069	4225
1070	6021
1071	1338
1072	5502
1073	8452
1074	1495
1075	12358
1076	1076
1077	3970
1078	6019
1079	12374
1080	3345
1081	882
1082	887
1083	12396
1084	291
1085	1437
1086	2508
1087	1067
1088	1105
1089	12420
1090	1920
1091	12447
1092	2621
1093	49
1094	3266
1095	11407
1096	12469
1097	94
1098	215
1099	2116
1100	1188
1101	12526
1102	176
1103	2497
1104	983
1105	199
1106	183
1107	797
1108	2574
1109	1032
1110	12607
1111	1911
1112	538
1113	12638
1114	1998
1115	2864
1116	12647
1117	6338
1118	293
1119	2681
1120	630
1121	1773
1122	1398
1123	3414
1124	7580
1125	4574
1126	5098
1127	1434
1128	2980
1129	196
1130	948
1131	6014
1132	698
1133	963
1134	12792
1135	3283
1136	11798
1137	523
1138	284
1139	2196
1140	676
1141	1951
1142	10049
1143	4101
1144	849
1145	916
1146	5579
1147	281
1148	281
1149	706
1150	5384
1151	12892
1152	12895
1153	463
1154	12917
1155	1656
1156	1076
1157	503
1158	5255
1159	1939
1160	605
1161	154
1162	417
1163	422
1164	968
1165	1869
1166	12963
1167	5925
1168	425
1169	1085
1170	2238
1171	963
1172	355
1173	176
1174	292
1175	227
1176	306
1177	205
1178	1396
1179	13041
1180	1432
1181	289
1182	3167
1183	3653
1184	421
1185	7133
1186	324
1187	83
1188	875
1189	13063
1190	190
1191	2486
1192	13084
1193	2379
1194	1828
1195	467
1196	326
1197	1235
1198	3411
1199	1386
1200	3039
1201	827
1202	2800
1203	57
1204	10786
1205	13218
1206	11416
1207	307
1208	428
1209	337
1210	7145
1211	219
1212	3805
1213	954
1214	826
1215	13266
1216	196
1217	600
1218	2940
1219	198
1220	369
1221	1076
1222	1335
1223	291
1224	1856
1225	1853
1226	2497
1227	3119
1228	535
1229	573
1230	869
1231	608
1232	845
1233	1033
1234	597
1235	303
1236	1425
1237	2441
1238	903
1239	12820
1240	75
1241	3014
1242	469
1243	1090
1244	2545
1245	165
1246	1633
1247	434
1248	4370
1249	59
1250	96
1251	4464
1252	13493
1253	7061
1254	1911
1255	256
1256	1184
1257	1034
1258	428
1259	5253
1260	1061
1261	692
1262	13548
1263	721
1264	1331
1265	10793
1266	61
1267	322
1268	701
1269	1232
1270	556
1271	1760
1272	13598
1273	849
1274	165
1275	670
1276	1449
1277	369
1278	363
1279	414
1280	6428
1281	3616
1282	205
1283	1136
1284	50
1285	4676
1286	4690
1287	4901
1288	13705
1289	1875
1290	189
1291	1037
1292	300
1293	7294
1294	51
1295	13731
1296	13046
1297	61
1298	369
1299	1759
1300	972
1301	13773
1302	424
1303	492
1304	150
1305	463
1306	13789
1307	173
1308	2410
1309	2156
1310	12899
1311	234
1312	473
1313	317
1314	1875
1315	483
1316	246
1317	693
1318	154
1319	207
1320	12358
1321	150
1322	717
1323	13877
1324	4495
1325	175
1326	1233
1327	9533
1328	50
1329	311
1330	35
1331	3235
1332	1112
1333	278
1334	1662
1335	13954
1336	453
1337	11356
1338	528
1339	13974
1340	326
1341	4476
1342	3252
1343	82
1344	509
1345	3666
1346	3472
1347	1957
1348	8598
1349	1531
1350	395
1351	1199
1352	1059
1353	14103
1354	178
1355	14156
1356	168
1357	14179
1358	947
1359	481
1360	14216
1361	152
1362	608
1363	260
1364	326
1365	1031
1366	292
1367	1365
1368	593
1369	148
1370	14272
1371	221
1372	14275
1373	282
1374	12858
1375	14282
1376	227
1377	593
1378	319
1379	3762
1380	523
1381	13841
1382	2972
1383	304
1384	82
1385	1360
1386	1228
1387	213
1388	4356
1389	597
1390	2110
1391	14342
1392	1873
1393	160
1394	906
1395	1655
1396	594
1397	1965
1398	1137
1399	553
1400	3355
1401	154
1402	14384
1403	3896
1404	4244
1405	2925
1406	14402
1407	958
1408	694
1409	244
1410	1642
1411	244
1412	1232
1413	210
1414	539
1415	222
1416	202
1417	977
1418	1998
1419	213
1420	3561
1421	945
1422	282
1423	4151
1424	342
1425	5353
1426	1597
1427	1935
1428	14516
1429	8435
1430	504
1431	2440
1432	807
1433	14533
1434	722
1435	1403
1436	299
1437	322
1438	503
1439	2060
1440	369
1441	53
1442	14557
1443	218
1444	14576
1445	14579
1446	14592
1447	14594
1448	792
1449	310
1450	690
1451	1031
1452	50
1453	984
1454	4073
1455	1770
1456	243
1457	3927
1458	11098
1459	14653
1460	1794
1461	1395
1462	14680
1463	7052
1464	905
1465	58
1466	57
1467	1116
1468	1990
1469	450
1470	222
1471	163
1472	4670
1473	3258
1474	5501
1475	2440
1476	447
1477	5253
1478	11276
1479	6112
1480	8157
1481	947
1482	50
1483	1399
1484	333
1485	291
1486	2156
1487	14860
1488	690
1489	7053
1490	454
1491	2462
1492	11937
1493	930
1494	1181
1495	1946
1496	3232
1497	288
1498	4399
1499	3633
1500	14949
1501	630
1502	1031
1503	183
1504	299
1505	196
1506	525
1507	3055
1508	15012
1509	12715
1510	445
1511	7488
1512	604
1513	65
1514	311
1515	1077
1516	15052
1517	183
1518	669
1519	183
1520	840
1521	532
1522	1426
1523	15067
1524	3603
1525	527
1526	2638
1527	4013
1528	288
1529	322
1530	3342
1531	933
1532	15122
1533	15132
1534	75
1535	1683
1536	2315
1537	2351
1538	71
1539	15166
1540	15179
1541	421
1542	1092
1543	1411
1544	15215
1545	15218
1546	191
1547	10307
1548	3437
1549	183
1550	606
1551	15267
1552	15305
1553	295
1554	3468
1555	46
1556	4571
1557	515
1558	10801
1559	1369
1560	504
1561	6602
1562	15355
1563	46
1564	1345
1565	816
1566	15378
1567	763
1568	1379
1569	50
1570	522
1571	1661
1572	10542
1573	8197
1574	5258
1575	611
1576	489
1577	875
1578	147
1579	2095
1580	3927
1581	3412
1582	15444
1583	322
1584	15455
1585	4895
1586	1108
1587	503
1588	326
1589	1206
1590	299
1591	1995
1592	311
1593	2512
1594	2156
1595	15517
1596	191
1597	49
1598	1084
1599	983
1600	3161
1601	12568
1602	294
1603	4828
1604	690
1605	213
1606	231
1607	5069
1608	1032
1609	152
1610	337
1611	15608
1612	1031
1613	198
1614	971
1615	61
1616	721
1617	2882
1618	15645
1619	450
1620	218
1621	348
1622	369
1623	49
1624	342
1625	2138
1626	15689
1627	2425
1628	1102
1629	722
1630	9616
1631	147
1632	894
1633	713
1634	261
1635	5307
1636	535
1637	4347
1638	214
1639	1379
1640	15765
1641	45
1642	3440
1643	450
1644	1426
1645	6374
1646	8455
1647	4011
1648	1171
1649	11303
1650	3480
1651	318
1652	2002
1653	1497
1654	2399
1655	1076
1656	1023
1657	281
1658	3599
1659	47
1660	82
1661	1323
1662	333
1663	2755
1664	1183
1665	3161
1666	1085
1667	447
1668	1871
1669	5054
1670	52
1671	286
1672	154
1673	10892
1674	16002
1675	619
1676	82
1677	9456
1678	2320
1679	189
1680	1397
1681	8643
1682	180
1683	672
1684	545
1685	481
1686	186
1687	4686
1688	16136
1689	9778
1690	250
1691	476
1692	250
1693	734
1694	7057
1695	1494
1696	1856
1697	2904
1698	899
1699	16220
1700	2582
1701	16241
1702	3682
1703	735
1704	3412
1705	16279
1706	199
1707	6975
1708	16306
1709	1444
1710	1385
1711	4000
1712	5821
1713	2363
1714	424
1715	9026
1716	16325
1717	4154
1718	9157
1719	417
1720	213
1721	16368
1722	213
1723	299
1724	5670
1725	16376
1726	16396
1727	8556
1728	1827
1729	295
1730	196
1731	2580
1732	1029
1733	16438
1734	208
1735	16446
1736	1167
1737	326
1738	1390
1739	66
1740	590
1741	16498
1742	59
1743	3252
1744	16532
1745	695
1746	1227
1747	3326
1748	3201
1749	16580
1750	6348
1751	10244
1752	16611
1753	566
1754	66
1755	635
1756	221
1757	165
1758	12312
1759	180
1760	1843
1761	16647
1762	8806
1763	2156
1764	53
1765	16660
1766	1580
1767	16673
1768	4777
1769	1375
1770	283
1771	1112
1772	16680
1773	3299
1774	15266
1775	734
1776	1540
1777	404
1778	16728
1779	6767
1780	16741
1781	829
1782	686
1783	968
1784	89
1785	4798
1786	1597
1787	2145
1788	7796
1789	6935
1790	773
1791	16803
1792	2200
1793	2793
1794	35
1795	947
1796	1496
1797	794
1798	467
1799	59
1800	417
1801	5441
1802	16878
1803	3625
1804	16890
1805	1884
1806	16920
1807	2635
1808	16941
1809	50
1810	421
1811	417
1812	203
1813	295
1814	2497
1815	1395
1816	2571
1817	291
1818	61
1819	16996
1820	2324
1821	378
1822	2950
1823	5670
1824	175
1825	2160
1826	2940
1827	436
1828	873
1829	7245
1830	188
1831	4993
1832	971
1833	291
1834	9111
1835	46
1836	1597
1837	695
1838	231
1839	3346
1840	1365
1841	156
1842	6023
1843	556
1844	743
1845	5489
1846	144
1847	590
1848	209
1849	11136
1850	17152
1851	669
1852	3374
1853	49
1854	429
1855	2417
1856	1028
1857	1343
1858	272
1859	9091
1860	480
1861	510
1862	9637
1863	7508
1864	7758
1865	91
1866	528
1867	10776
1868	297
1869	1038
1870	3166
1871	904
1872	699
1873	353
1874	1000
1875	12379
1876	75
1877	223
1878	17280
1879	3070
1880	298
1881	169
1882	9465
1883	4965
1884	1749
1885	717
1886	12102
1887	17352
1888	82
1889	214
1890	734
1891	9666
0	93
1	141
2	185
3	230
4	278
5	325
6	358
7	406
8	445
9	477
10	513
11	293
12	589
13	621
14	665
15	518
16	726
17	769
18	788
19	835
20	870
21	294
22	303
23	945
24	975
25	1005
26	526
27	952
28	61
29	210
30	1130
31	1153
32	436
33	1186
34	1098
35	1235
36	1275
37	1320
38	1357
39	1378
40	271
41	943
42	1434
43	467
44	1441
45	668
46	1492
47	1504
48	1341
49	1554
50	311
51	1587
52	1625
53	1651
54	456
55	1679
56	1699
57	1735
58	1764
59	69
60	1798
61	1833
62	456
63	980
64	1919
65	1949
66	1090
67	1994
68	286
69	148
70	2056
71	404
72	361
73	955
74	2149
75	2161
76	2189
77	2235
78	2269
79	2312
80	1797
81	145
82	695
83	449
84	620
85	2406
86	1400
87	2467
88	288
89	324
90	292
91	213
92	2559
93	326
94	525
95	2581
96	1232
97	2609
98	175
99	417
100	2135
101	2697
102	1345
103	1259
104	1065
105	2774
106	2797
108	223
109	904
110	672
111	2895
112	287
113	1335
114	1096
115	2945
116	2953
117	615
118	3005
119	3017
120	299
121	529
122	3058
123	3082
124	1444
125	304
126	3131
127	337
128	325
129	1843
130	675
131	1999
132	2492
133	183
134	3206
135	3218
136	3241
137	285
138	315
139	3264
140	304
141	530
142	3307
143	3315
144	276
145	3338
146	1232
147	3366
148	509
149	3398
150	152
151	3424
152	287
153	2490
154	3495
155	1020
156	3538
157	3215
158	3585
159	3609
160	496
161	3635
162	2580
163	183
164	968
165	3510
166	1861
167	3682
168	3696
169	669
170	3729
171	3755
172	251
173	3799
174	3808
175	3828
176	213
177	1410
179	488
180	3888
181	1058
182	3923
183	3945
184	3958
185	1397
186	199
187	4004
188	1990
189	4046
190	4059
191	791
192	1225
193	1077
194	4145
195	346
196	4183
197	490
198	2477
199	596
200	906
201	4241
202	1354
203	4273
204	163
205	1488
206	800
207	4332
208	1704
209	1996
210	1874
211	4392
212	776
213	535
214	212
215	234
216	294
217	292
218	536
219	323
220	4481
221	4494
222	3259
223	215
224	428
225	1449
226	2340
227	448
228	4574
229	704
230	395
231	4631
232	284
233	4649
234	4668
235	524
236	4678
237	4709
238	113
239	254
240	66
241	288
242	4769
243	4790
244	1552
245	4830
246	2008
247	94
248	963
249	723
250	3261
251	1357
252	3404
253	525
254	4892
255	324
256	1977
257	937
258	13
259	958
260	795
261	693
262	2561
263	695
264	995
265	701
266	525
267	310
268	5092
269	680
270	1488
271	5134
272	4643
273	1172
274	5203
275	1337
276	707
277	1095
278	431
279	1076
280	4363
281	422
282	258
283	829
284	156
285	59
286	243
287	5362
288	5364
289	83
290	5395
291	5413
292	5423
293	213
294	503
295	382
296	5460
297	61
298	918
299	5500
300	5508
301	3617
302	1089
303	10
304	311
305	222
306	1034
307	239
308	337
309	693
310	173
311	5615
312	159
313	293
314	2800
315	5661
316	1791
317	901
318	3698
319	5721
320	5727
321	220
322	1069
323	5766
324	504
325	4638
326	684
327	5805
328	318
329	227
330	2561
331	473
332	310
333	5841
334	5861
335	199
336	5887
337	5906
338	5950
339	286
340	222
341	1629
342	726
343	3176
344	6022
345	456
346	844
347	532
348	5056
349	978
350	2808
351	6091
352	311
353	2669
354	6120
355	369
356	6140
357	6167
358	175
359	50
360	1856
361	5623
362	6227
363	333
364	1653
365	61
366	538
367	238
368	1853
369	6333
370	146
371	1751
372	453
373	49
374	223
375	223
376	202
377	4679
378	6382
379	6393
380	1692
381	1076
382	294
383	1184
384	2215
385	299
386	678
387	2059
388	447
389	6488
390	899
391	422
392	324
393	3823
394	1564
395	90
396	226
397	154
398	1719
399	1232
400	5898
401	5666
402	939
403	493
404	6631
405	227
406	6659
407	165
408	6678
409	847
410	6713
411	3599
412	6729
413	71
414	231
415	4746
416	1692
417	6834
418	4484
419	6856
420	348
421	2864
422	1076
423	2441
424	53
425	281
426	906
427	698
428	699
429	1499
430	1995
431	503
432	1212
433	2632
434	435
435	6990
436	4585
437	2901
438	7055
439	250
440	223
441	316
442	3230
443	2480
444	348
445	2703
446	326
447	3340
448	535
449	5990
450	7143
451	1385
452	7162
453	846
454	287
455	2153
456	1034
457	3424
458	200
459	1515
460	5758
461	152
462	3036
463	278
464	1069
465	1642
466	323
467	517
468	7287
469	517
470	184
471	59
472	404
473	7308
474	7340
475	7384
476	553
477	288
478	840
479	374
480	7438
481	899
482	7460
483	3270
484	7484
485	370
486	12
487	4189
488	484
489	218
490	754
491	1172
492	7547
493	3207
494	2582
495	335
496	1642
497	7613
498	460
499	503
500	2024
501	1432
502	303
503	158
504	6692
505	46
506	2161
507	417
508	490
509	1165
510	939
511	950
512	1244
513	7696
514	938
515	7703
516	5832
517	281
518	7778
519	381
520	7804
521	244
522	1872
523	698
524	7850
525	2414
526	574
527	1497
528	7896
529	1924
530	1075
531	1460
532	7916
533	326
534	1394
535	7936
536	7943
537	1395
538	7972
539	854
540	1440
541	8007
542	181
543	303
544	1182
545	6023
546	8063
547	370
548	8090
549	8101
550	1413
551	8111
552	61
553	1681
554	1118
555	1359
556	1794
557	301
558	8190
559	8210
560	1856
561	8231
562	6724
563	939
564	2739
565	8304
566	147
567	424
568	416
569	1858
570	486
572	1336
573	165
574	8369
575	590
576	536
577	1368
578	593
579	1202
580	8399
581	1149
582	1819
583	8430
584	159
585	431
586	5767
587	3325
588	2494
589	2820
590	173
591	1797
592	2766
593	8511
594	4145
595	4782
596	566
597	421
598	421
599	1783
600	184
601	8586
602	2709
603	5321
604	250
605	7424
606	8659
607	307
608	4074
609	958
610	3671
611	366
612	8542
613	8767
614	203
615	8805
616	3175
617	1369
618	8841
619	1227
620	1335
621	460
622	1141
623	2949
624	5794
625	697
626	516
627	292
628	620
629	1338
630	714
631	1564
632	1585
633	171
634	1024
635	55
636	693
637	458
638	8626
639	1109
640	404
641	1437
642	4154
643	1837
644	8991
645	518
646	6864
647	2538
648	5678
649	9050
650	281
651	1013
652	297
653	250
654	321
655	342
656	320
657	4607
658	509
659	9124
660	749
661	2160
662	3275
663	9161
664	205
665	517
666	1279
667	6103
668	8206
669	284
670	2501
671	9215
672	906
673	7195
674	180
675	283
676	597
677	1134
678	9312
679	1150
680	3475
681	333
682	2546
683	626
684	317
685	4278
686	943
687	9381
688	590
689	1261
690	1741
691	794
692	9417
693	4330
694	7036
695	9443
696	9450
697	2542
698	1232
699	756
700	9475
701	9497
702	9504
703	3411
704	845
705	1038
706	480
707	692
708	9533
709	64
710	186
711	370
712	353
713	408
714	213
715	318
716	2105
717	223
718	2877
719	3824
720	604
721	3296
722	1518
723	668
724	2485
725	9651
726	1037
727	167
728	1669
729	690
730	293
731	528
732	1397
733	294
734	298
735	971
736	9727
737	945
738	717
739	7758
740	61
741	9753
742	984
743	4700
744	9804
745	4210
746	9832
747	9848
748	6354
749	8793
750	429
751	318
752	9921
753	939
754	224
755	9942
756	4393
757	289
758	955
759	705
760	515
761	6943
762	2116
763	439
764	10032
765	199
766	10049
767	526
768	3387
769	156
770	3805
771	525
772	695
773	837
774	10126
775	381
776	6142
777	1720
778	10143
779	2816
780	165
781	464
782	10181
783	4083
784	1174
785	827
786	3384
787	3258
788	612
789	5759
790	9546
791	894
792	291
793	9619
794	5850
795	10280
796	421
797	1440
798	369
799	4828
800	422
801	10299
802	3928
803	173
804	5005
805	10325
806	1090
807	4064
808	678
809	10343
810	1960
811	61
812	10373
813	1343
814	301
815	10404
816	282
817	154
818	2363
819	715
820	4276
821	168
822	3241
823	2319
824	1189
825	10055
826	7203
827	1084
828	1730
829	88
830	3311
831	2066
832	1168
833	4999
834	476
835	5783
836	1398
837	44
838	49
839	284
840	668
841	829
842	82
843	3487
844	10579
845	10590
846	147
847	680
848	10599
849	1923
850	176
851	10644
852	3021
853	6687
854	484
855	2654
856	10713
857	635
858	4895
859	5756
860	2577
861	620
862	10758
863	10770
864	10781
865	337
866	2108
867	669
868	281
869	3726
870	10819
871	7797
872	10842
873	722
874	6396
875	1758
876	10869
877	10875
878	528
879	10910
880	6128
881	2036
882	1597
883	4013
884	1397
885	10973
886	4156
887	313
888	8442
889	10981
890	5865
891	2417
892	2591
893	498
894	227
895	952
896	183
897	2389
898	532
899	11057
900	592
901	11082
902	537
903	3255
904	6267
905	530
906	1141
907	3801
908	599
909	11133
910	3793
911	776
912	11187
913	260
914	361
915	348
916	50
917	6243
918	71
919	591
920	299
921	1409
922	4422
923	210
924	174
925	57
926	462
927	324
929	281
930	6128
931	404
932	335
933	4544
934	690
935	1497
936	7020
937	160
938	6092
939	478
940	6188
941	1448
942	415
943	397
944	53
945	11355
946	9036
947	7626
948	1028
949	53
950	11396
951	2390
952	991
953	1491
954	4350
955	2801
956	319
957	3372
958	1437
959	10230
960	196
961	1084
962	10156
963	843
964	295
965	1141
966	1840
967	3335
968	520
969	779
970	372
971	11367
972	231
973	916
974	2752
975	66
976	2901
977	3384
978	11565
979	11569
980	1434
981	289
982	1230
983	3162
984	4591
985	11157
986	11620
987	605
988	4154
989	11637
990	220
