user_id	tag_id
403	18
404	34
405	28
406	34
407	42
408	39
409	2
410	2
411	41
412	10
413	38
414	17
415	2
416	20
417	41
418	26
419	26
420	6
421	38
422	30
423	2
424	41
425	35
426	22
427	45
428	26
429	10
430	9
431	46
432	2
433	23
434	0
435	11
436	2
437	9
438	47
439	33
440	4
441	12
442	15
443	9
444	23
445	0
446	36
447	16
448	36
449	38
450	19
451	25
452	9
453	17
454	29
455	39
456	30
457	4
458	0
459	22
460	28
461	37
462	48
463	40
464	37
465	6
466	29
467	21
468	2
469	29
470	11
471	11
472	14
473	10
474	28
475	2
476	44
477	35
478	30
479	34
480	23
481	24
482	46
483	3
484	41
485	27
486	47
487	9
488	44
489	46
490	18
491	47
492	1
493	17
494	41
495	33
496	18
497	2
498	29
499	39
500	5
501	12
502	27
503	13
504	38
505	4
506	2
507	0
508	16
509	32
510	22
511	21
512	22
513	7
514	22
515	32
516	2
517	15
518	40
519	16
520	2
521	2
522	7
523	20
524	2
525	35
526	28
527	20
528	21
529	23
530	13
531	11
532	35
533	11
534	11
535	35
536	49
537	25
538	2
539	20
540	32
541	22
542	16
543	5
544	34
545	18
546	15
547	37
548	2
549	47
550	12
551	12
552	15
553	48
554	49
555	22
556	38
557	48
558	2
559	2
560	16
561	29
562	42
563	10
564	2
565	2
566	19
567	10
568	19
569	28
570	18
571	2
572	22
573	40
574	2
575	23
576	43
577	48
578	42
579	21
580	37
581	10
582	17
583	23
584	42
585	30
586	33
587	18
588	3
589	42
590	40
591	26
592	33
593	41
594	4
595	44
596	2
597	9
598	42
599	28
600	27
601	46
602	47
603	25
604	15
605	47
606	47
607	15
608	38
609	16
610	10
611	40
612	2
613	2
614	3
615	2
616	41
617	30
618	7
619	36
620	49
621	48
622	0
623	15
624	18
625	47
626	1
627	1
628	26
629	35
630	49
631	29
632	24
633	37
634	12
635	38
636	33
637	49
638	20
639	28
640	25
641	12
642	11
643	19
644	2
645	16
646	38
647	41
648	4
649	41
650	15
651	26
652	24
653	15
654	29
655	12
656	15
657	39
658	47
659	2
660	17
661	26
662	42
663	26
664	2
665	29
666	28
667	22
668	18
669	33
670	10
671	26
672	26
673	46
674	33
675	11
676	2
677	35
678	2
679	42
680	9
681	43
682	47
683	8
684	32
685	16
686	49
687	35
688	30
689	26
690	35
691	44
692	9
693	35
694	39
695	2
696	18
697	34
698	6
699	10
700	44
701	34
702	7
703	7
704	30
705	24
706	37
707	13
708	49
709	38
710	20
711	44
712	7
713	46
714	9
715	32
716	20
717	8
718	2
719	22
720	21
721	47
722	9
723	27
724	9
725	9
726	27
727	41
728	46
729	42
730	16
731	18
732	4
733	35
734	48
735	42
736	18
737	19
738	31
739	11
740	35
741	2
742	38
743	26
744	2
745	41
746	40
747	46
748	9
749	34
750	5
751	6
752	34
753	47
754	10
755	14
756	36
757	36
758	37
759	31
760	29
761	2
762	37
763	28
764	34
765	30
766	46
767	32
768	22
769	26
770	23
771	24
772	7
773	22
774	2
775	26
776	15
777	41
778	41
779	18
780	21
781	18
782	2
783	2
784	44
785	22
786	28
787	15
788	41
789	23
790	2
791	27
792	36
793	39
794	34
795	46
796	30
797	24
798	5
799	17
800	39
801	48
802	0
803	45
804	26
805	9
806	2
807	49
808	21
809	36
810	16
811	27
812	28
813	22
814	27
815	31
816	39
817	27
818	36
819	32
820	17
821	16
822	46
823	26
824	47
825	9
826	26
827	37
828	17
829	8
830	18
831	2
832	47
833	3
834	6
835	14
836	4
837	2
838	25
839	40
840	29
841	26
842	31
843	17
844	16
845	24
846	42
847	10
848	18
849	2
850	10
851	2
852	37
853	2
854	47
855	41
856	47
857	48
858	22
859	9
860	23
861	21
862	2
863	41
864	39
865	18
866	42
867	3
868	15
869	30
870	18
871	41
872	34
873	7
874	2
875	13
876	25
877	9
878	9
879	2
880	15
881	20
882	9
883	16
884	17
885	35
886	45
887	33
888	6
889	16
890	46
891	25
892	44
893	41
894	32
895	9
896	42
897	17
898	49
899	2
900	16
901	9
902	12
903	36
904	18
905	29
906	10
907	46
908	31
909	2
910	9
911	12
912	2
913	41
914	39
915	37
916	39
917	40
918	13
919	28
920	2
921	13
922	2
923	46
924	44
925	38
926	44
927	44
928	2
929	15
930	16
931	46
932	36
933	17
934	3
935	14
936	4
937	25
938	11
939	44
940	4
941	9
942	40
943	44
944	20
945	2
946	28
947	11
948	39
949	41
950	42
951	17
952	38
953	32
954	18
955	49
956	24
957	28
958	27
959	41
960	30
961	46
962	21
963	46
964	24
965	41
966	34
967	12
968	11
969	12
970	46
971	17
972	28
973	10
974	26
975	8
976	16
977	49
978	40
979	44
980	33
981	11
982	28
983	20
984	0
985	2
986	26
987	16
988	24
989	23
990	9
991	3
992	0
993	41
994	28
995	42
996	18
997	38
998	2
999	18
1000	8
1001	17
1002	42
1003	5
1004	9
1005	20
1006	41
1007	41
1008	5
1009	9
1010	15
1011	11
1012	18
1013	2
1014	29
1015	47
1016	18
1017	41
1018	15
1019	45
1020	2
1021	2
1022	37
1023	16
1024	29
1025	2
1026	48
1027	41
1028	6
1029	2
1030	47
1031	48
1032	0
1033	12
1034	33
1035	0
1036	3
1037	6
1038	1
1039	40
1040	46
1041	40
1042	46
1043	39
1044	2
1045	12
1046	3
1047	47
1048	38
1049	38
1050	35
1051	34
1052	28
1053	42
1054	2
1055	41
1056	10
1057	34
1058	18
1059	47
1060	34
1061	35
1062	20
1063	9
1064	30
1065	2
1066	41
1067	3
1068	8
1069	9
1070	46
1071	26
1072	18
1073	2
1074	48
1075	48
1076	15
1077	41
1078	41
1079	18
1080	8
1081	13
1082	11
1083	28
1084	13
1085	27
1086	10
1087	7
1088	4
1089	17
1090	10
1091	41
1092	49
1093	48
1094	43
1095	7
1096	30
1097	20
1098	41
1099	2
1100	26
1101	17
1102	38
1103	20
1104	28
1105	30
1106	2
1107	47
1108	35
1109	44
1110	2
1111	13
1112	13
1113	2
1114	40
1115	7
1116	17
1117	20
1118	8
1119	21
1120	15
1121	2
1122	7
1123	38
1124	15
1125	15
1126	37
1127	47
1128	13
1129	42
1130	42
1131	46
1132	21
1133	21
1134	46
1135	18
1136	15
1137	33
1138	15
1139	7
1140	6
1141	17
1142	13
1143	16
1144	28
1145	18
1146	23
1147	2
1148	40
1149	4
1150	41
1151	2
1152	49
1153	16
1154	28
1155	43
1156	37
1157	4
1158	23
1159	2
1160	31
1161	12
1162	23
1163	13
1164	47
1165	13
1166	24
1167	41
1168	46
1169	2
1170	16
1171	41
1172	2
1173	35
1174	35
1175	44
1176	48
1177	23
1178	17
1179	29
1180	24
1181	11
1182	8
1183	23
1184	23
1185	12
1186	27
1187	2
1188	36
1189	21
1190	15
1191	15
1192	18
1193	41
1194	2
1195	5
1196	43
1197	31
1198	42
1199	17
1200	18
1201	17
1202	2
1203	38
1204	16
1205	2
1206	17
1207	12
1208	23
1209	2
1210	41
1211	21
1212	13
1213	45
1214	17
1215	17
1216	21
1217	7
1218	32
1219	2
1220	39
1221	37
1222	26
1223	12
1224	34
1225	18
1226	23
1227	46
1228	27
1229	28
1230	47
1231	46
1232	47
1233	44
1234	7
1235	33
1236	32
1237	2
1238	25
1239	48
1240	2
1241	0
1242	16
1243	49
1244	17
1245	44
1246	34
1247	28
1248	24
1249	31
1250	10
1251	2
1252	23
1253	37
1254	48
1255	2
1256	9
1257	14
1258	0
1259	30
1260	2
1261	19
1262	46
1263	26
1264	2
1265	34
1266	27
1267	15
1268	21
1269	25
1270	46
1271	46
1272	16
1273	30
1274	2
1275	48
1276	7
1277	6
1278	31
1279	23
1280	32
1281	3
1282	23
1283	28
1284	31
1285	29
1286	42
1287	41
1288	2
1289	38
1290	49
1291	27
1292	31
1293	15
1294	2
1295	35
1296	8
1297	29
1298	48
1299	23
1300	37
1301	35
1302	0
1303	34
1304	26
1305	18
1306	40
1307	48
1308	12
1309	7
1310	16
1311	24
1312	32
1313	27
1314	20
1315	24
1316	9
1317	27
1318	24
1319	28
1320	43
1321	43
1322	28
1323	34
1324	39
1325	36
1326	34
1327	45
1328	46
1329	11
1330	37
1331	35
1332	41
1333	40
1334	12
1335	2
1336	1
1337	34
1338	3
1339	31
1340	14
1341	34
1342	13
1343	30
1344	22
1345	39
1346	34
1347	13
1348	5
1349	2
1350	3
1351	2
1352	42
1353	2
1354	38
1355	2
1356	28
1357	2
1358	41
1359	13
1360	41
1361	20
1362	23
1363	2
1364	0
1365	25
1366	6
1367	10
1368	38
1369	15
1370	15
1371	29
1372	46
1373	25
1374	0
1375	12
1376	31
1377	37
1378	12
1379	16
1380	27
1381	4
1382	17
1383	11
1384	40
1385	16
1386	32
1387	26
1388	32
1389	30
1390	0
1391	39
1392	38
1393	20
1394	17
1395	32
1396	42
1397	0
1398	23
1399	23
1400	21
1401	35
1402	32
1403	7
1404	29
1405	17
1406	41
1407	25
1408	45
1409	8
1410	45
1411	35
1412	33
1413	23
1414	0
1415	32
1416	12
1417	3
1418	36
1419	0
1420	42
1421	7
1422	9
1423	40
1424	29
1425	23
1426	40
1427	16
1428	16
1429	23
1430	44
1431	38
1432	26
1433	10
1434	7
1435	47
1436	8
1437	29
1438	49
1439	15
1440	30
1441	4
1442	4
1443	30
1444	34
1445	11
1446	28
1447	2
1448	34
1449	8
1450	33
1451	12
1452	19
1453	2
1454	18
1455	9
1456	49
1457	8
1458	28
1459	2
1460	47
1461	16
1462	2
1463	28
1464	17
1465	41
1466	2
1467	46
1468	26
1469	27
1470	37
1471	41
1472	39
1473	8
1474	2
1475	42
1476	43
1477	23
1478	2
1479	47
1480	26
1481	28
1482	28
1483	9
1484	7
1485	5
1486	24
1487	5
1488	24
1489	46
1490	25
1491	13
1492	28
1493	17
1494	0
1495	41
1496	3
1497	39
1498	26
1499	25
1500	35
1501	11
1502	18
1503	34
1504	36
1505	16
1506	47
1507	34
1508	22
1509	46
1510	25
1511	2
1512	42
1513	34
1514	27
1515	16
1516	28
1517	3
1518	3
1519	25
1520	0
1521	25
1522	12
1523	10
1524	41
1525	1
1526	23
1527	13
1528	24
1529	2
1530	30
1531	26
1532	28
1533	40
1534	28
1535	16
1536	7
1537	49
1538	35
1539	23
1540	9
1541	4
1542	42
1543	7
1544	2
1545	9
1546	4
1547	5
1548	36
1549	15
1550	2
1551	28
1552	2
1553	8
1554	2
1555	10
1556	1
1557	36
1558	23
1559	20
1560	46
1561	5
1562	2
1563	28
1564	47
1565	39
1566	5
1567	34
1568	10
1569	10
1570	19
1571	18
1572	28
1573	16
1574	42
1575	46
1576	32
1577	7
1578	41
1579	10
1580	6
1581	22
1582	2
1583	39
1584	2
1585	34
1586	21
1587	28
1588	24
1589	46
1590	19
1591	11
1592	48
1593	43
1594	2
1595	24
1596	16
1597	35
1598	34
1599	38
1600	12
1601	2
1602	0
1603	2
1604	33
1605	7
1606	2
1607	30
1608	3
1609	30
1610	39
1611	21
1612	27
1613	41
1614	13
1615	29
1616	26
1617	2
1618	34
1619	11
1620	3
1621	30
1622	37
1623	40
1624	9
1625	2
1626	16
1627	35
1628	31
1629	46
1630	10
1631	41
1632	36
1633	47
1634	15
1635	40
1636	11
1637	30
1638	42
1639	28
1640	9
1641	20
1642	15
1643	6
1644	33
1645	2
1646	3
1647	42
1648	32
1649	25
1650	2
1651	36
1652	6
1653	31
1654	30
1655	0
1656	40
1657	39
1658	9
1659	16
1660	13
1661	26
1662	9
1663	2
1664	47
1665	13
1666	7
1667	14
1668	2
1669	28
1670	5
1671	12
1672	35
1673	16
1674	2
1675	10
1676	15
1677	16
1678	26
1679	28
1680	22
1681	2
1682	16
1683	27
1684	2
1685	34
1686	37
1687	2
1688	26
1689	15
1690	40
1691	32
1692	29
1693	2
1694	10
1695	37
1696	21
1697	43
1698	15
1699	2
1700	28
1701	41
1702	17
1703	16
1704	7
1705	34
1706	2
1707	3
1708	2
1709	29
1710	29
1711	41
1712	47
1713	24
1714	19
1715	38
1716	35
1717	8
1718	28
1719	46
1720	25
1721	2
1722	8
1723	43
1724	13
1725	23
1726	2
1727	28
1728	35
1729	39
1730	3
1731	23
1732	45
1733	32
1734	23
1735	47
1736	3
1737	18
1738	41
1739	9
1740	7
1741	2
1742	16
1743	28
1744	2
1745	18
1746	16
1747	3
1748	16
1749	28
1750	34
1751	9
1752	22
1753	5
1754	37
1755	32
1756	23
1757	37
1758	16
1759	23
1760	8
1761	46
1762	35
1763	35
1764	46
1765	12
1766	40
1767	41
1768	11
1769	10
1770	29
1771	31
1772	26
1773	2
1774	2
1775	41
1776	11
1777	47
1778	41
1779	28
1780	10
1781	26
1782	11
1783	37
1784	16
1785	10
1786	8
1787	18
1788	26
1789	7
1790	48
1791	2
1792	2
1793	41
1794	46
1795	41
1796	0
1797	18
1798	2
1799	7
1800	45
1801	37
1802	15
1803	47
1804	41
1805	32
1806	2
1807	2
1808	47
1809	31
1810	0
1811	31
1812	16
1813	0
1814	38
1815	17
1816	41
1817	10
1818	27
1819	16
1820	13
1821	27
1822	32
1823	48
1824	23
1825	38
1826	48
1827	41
1828	16
1829	41
1830	8
1831	23
1832	19
1833	0
1834	28
1835	28
1836	29
1837	43
1838	37
1839	19
1840	44
1841	47
1842	34
1843	46
1844	16
1845	47
1846	41
1847	2
1848	46
1849	7
1850	47
1851	12
1852	9
1853	35
1854	3
1855	5
1856	11
1857	22
1858	40
1859	16
1860	44
1861	48
1862	47
1863	2
1864	15
1865	44
1866	49
1867	40
1868	39
1869	13
1870	25
1871	49
1872	16
1873	39
1874	38
1875	16
1876	7
1877	30
1878	2
1879	10
1880	6
1881	15
1882	28
1883	2
1884	23
1885	26
1886	39
1887	2
1888	42
1889	30
1890	2
1891	2
