user_id,item_id,time
10,425,1765678145
10,217,1765678146
10,424,1765678147
10,423,1765678148
10,422,1765678149
10,421,1765678150
10,229,1765678151
10,420,1765678152
10,419,1765678153
10,418,1765678154
10,196,1765678155
10,225,1765678156
10,199,1765678157
10,417,1765678158
10,416,1765678159
11,67,1765678110
11,485,1765678111
11,344,1765678112
11,484,1765678113
11,483,1765678114
11,306,1765678115
11,482,1765678116
11,294,1765678117
11,481,1765678118
11,325,1765678119
11,301,1765678120
11,480,1765678121
11,479,1765678122
11,230,1765678123
11,478,1765678124
11,477,1765678125
11,327,1765678126
11,476,1765678127
11,349,1765678128
11,300,1765678129
11,234,1765678130
11,475,1765678131
11,474,1765678132
11,473,1765678133
11,472,1765678134
11,295,1765678135
11,471,1765678136
11,470,1765678137
11,469,1765678138
11,329,1765678139
11,292,1765678140
11,468,1765678141
11,288,1765678142
11,467,1765678143
11,466,1765678144
11,465,1765678145
11,157,1765678146
11,304,1765678147
11,464,1765678148
11,463,1765678149
11,462,1765678150
11,461,1765678151
11,460,1765678152
11,459,1765678153
11,458,1765678154
11,457,1765678155
11,456,1765678156
11,89,1765678157
11,289,1765678158
11,455,1765678159
12,522,1765678110
12,521,1765678111
12,520,1765678112
12,519,1765678113
12,518,1765678114
12,405,1765678115
12,300,1765678116
12,517,1765678117
12,516,1765678118
12,515,1765678119
12,514,1765678120
12,513,1765678121
12,512,1765678122
12,511,1765678123
12,510,1765678124
12,509,1765678125
12,466,1765678126
12,508,1765678127
12,507,1765678128
12,506,1765678129
12,505,1765678130
12,407,1765678131
12,504,1765678132
12,503,1765678133
12,230,1765678134
12,72,1765678135
12,502,1765678136
12,501,1765678137
12,500,1765678138
12,189,1765678139
12,288,1765678140
12,499,1765678141
12,498,1765678142
12,497,1765678143
12,496,1765678144
12,495,1765678145
12,494,1765678146
12,493,1765678147
12,492,1765678148
12,491,1765678149
12,191,1765678150
12,490,1765678151
12,344,1765678152
12,489,1765678153
12,488,1765678154
12,487,1765678155
12,333,1765678156
12,486,1765678157
12,378,1765678158
12,377,1765678159
13,295,1765678110
13,300,1765678111
13,318,1765678112
13,344,1765678113
13,352,1765678114
13,378,1765678115
13,533,1765678116
13,534,1765678117
13,535,1765678118
13,536,1765678119
13,537,1765678120
13,538,1765678121
13,539,1765678122
13,540,1765678123
13,541,1765678124
13,542,1765678125
13,543,1765678126
13,544,1765678127
13,545,1765678128
13,546,1765678129
13,547,1765678130
13,548,1765678131
13,325,1765678132
13,349,1765678133
13,461,1765678134
13,529,1765678135
13,530,1765678136
13,531,1765678137
13,532,1765678138
13,292,1765678139
13,299,1765678140
13,316,1765678141
13,466,1765678142
13,527,1765678143
13,528,1765678144
13,55,1765678145
13,173,1765678146
13,228,1765678147
13,498,1765678148
13,525,1765678149
13,526,1765678150
13,524,1765678151
13,67,1765678152
13,302,1765678153
13,523,1765678154
13,328,1765678155
13,298,1765678156
13,310,1765678157
13,333,1765678158
13,89,1765678159
14,597,1765678110
14,598,1765678111
14,596,1765678112
14,595,1765678113
14,594,1765678114
14,592,1765678115
14,593,1765678116
14,591,1765678117
14,590,1765678118
14,588,1765678119
14,589,1765678120
14,587,1765678121
14,586,1765678122
14,585,1765678123
14,583,1765678124
14,584,1765678125
14,582,1765678126
14,580,1765678127
14,581,1765678128
14,579,1765678129
14,578,1765678130
14,577,1765678131
14,576,1765678132
14,575,1765678133
14,574,1765678134
14,572,1765678135
14,573,1765678136
14,571,1765678137
14,570,1765678138
14,569,1765678139
14,568,1765678140
14,567,1765678141
14,566,1765678142
14,565,1765678143
14,564,1765678144
14,563,1765678145
14,562,1765678146
14,561,1765678147
14,560,1765678148
14,559,1765678149
14,558,1765678150
14,557,1765678151
14,556,1765678152
14,555,1765678153
14,554,1765678154
14,553,1765678155
14,552,1765678156
14,551,1765678157
14,550,1765678158
14,549,1765678159
15,633,1765678110
15,631,1765678111
15,632,1765678112
15,630,1765678113
15,222,1765678114
15,69,1765678115
15,212,1765678116
15,218,1765678117
15,266,1765678118
15,629,1765678119
15,215,1765678120
15,628,1765678121
15,627,1765678122
15,626,1765678123
15,625,1765678124
15,624,1765678125
15,623,1765678126
15,159,1765678127
15,622,1765678128
15,621,1765678129
15,620,1765678130
15,619,1765678131
15,618,1765678132
15,617,1765678133
15,616,1765678134
15,615,1765678135
15,614,1765678136
15,203,1765678137
15,429,1765678138
15,613,1765678139
15,612,1765678140
15,610,1765678141
15,611,1765678142
15,609,1765678143
15,608,1765678144
15,607,1765678145
15,233,1765678146
15,606,1765678147
15,605,1765678148
15,205,1765678149
15,603,1765678150
15,604,1765678151
15,602,1765678152
15,601,1765678153
15,197,1765678154
15,511,1765678155
15,227,1765678156
15,154,1765678157
15,600,1765678158
15,599,1765678159
16,678,1765678110
16,676,1765678111
16,677,1765678112
16,674,1765678113
16,675,1765678114
16,673,1765678115
16,671,1765678116
16,672,1765678117
16,670,1765678118
16,668,1765678119
16,669,1765678120
16,667,1765678121
16,666,1765678122
16,665,1765678123
16,664,1765678124
16,386,1765678125
16,663,1765678126
16,662,1765678127
16,661,1765678128
16,660,1765678129
16,659,1765678130
16,658,1765678131
16,657,1765678132
16,656,1765678133
16,654,1765678134
16,655,1765678135
16,653,1765678136
16,652,1765678137
16,651,1765678138
16,532,1765678139
16,650,1765678140
16,649,1765678141
16,346,1765678142
16,648,1765678143
16,647,1765678144
16,646,1765678145
16,645,1765678146
16,644,1765678147
16,643,1765678148
16,642,1765678149
16,641,1765678150
16,640,1765678151
16,639,1765678152
16,161,1765678153
16,638,1765678154
16,637,1765678155
16,636,1765678156
16,635,1765678157
16,89,1765678158
16,634,1765678159
17,403,1765678110
17,526,1765678111
17,704,1765678112
17,703,1765678113
17,702,1765678114
17,292,1765678115
17,701,1765678116
17,700,1765678117
17,289,1765678118
17,230,1765678119
17,699,1765678120
17,288,1765678121
17,306,1765678122
17,698,1765678123
17,697,1765678124
17,696,1765678125
17,695,1765678126
17,694,1765678127
17,538,1765678128
17,693,1765678129
17,692,1765678130
17,691,1765678131
17,298,1765678132
17,325,1765678133
17,56,1765678134
17,690,1765678135
17,464,1765678136
17,689,1765678137
17,67,1765678138
17,324,1765678139
17,528,1765678140
17,688,1765678141
17,687,1765678142
17,686,1765678143
17,685,1765678144
17,544,1765678145
17,684,1765678146
17,683,1765678147
17,229,1765678148
17,682,1765678149
17,681,1765678150
17,680,1765678151
17,466,1765678152
17,461,1765678153
17,300,1765678154
17,89,1765678155
17,548,1765678156
17,498,1765678157
17,344,1765678158
17,679,1765678159
18,739,1765678110
18,737,1765678111
18,738,1765678112
18,736,1765678113
18,56,1765678114
18,735,1765678115
18,734,1765678116
18,378,1765678117
18,733,1765678118
18,732,1765678119
18,731,1765678120
18,730,1765678121
18,163,1765678122
18,729,1765678123
18,65,1765678124
18,728,1765678125
18,727,1765678126
18,726,1765678127
18,725,1765678128
18,724,1765678129
18,88,1765678130
18,723,1765678131
18,722,1765678132
18,721,1765678133
18,720,1765678134
18,174,1765678135
18,718,1765678136
18,719,1765678137
18,717,1765678138
18,389,1765678139
18,230,1765678140
18,71,1765678141
18,72,1765678142
18,716,1765678143
18,715,1765678144
18,714,1765678145
18,511,1765678146
18,713,1765678147
18,712,1765678148
18,190,1765678149
18,533,1765678150
18,711,1765678151
18,220,1765678152
18,227,1765678153
18,710,1765678154
18,709,1765678155
18,708,1765678156
18,707,1765678157
18,706,1765678158
18,705,1765678159
20,785,1765678110
20,783,1765678111
20,784,1765678112
20,782,1765678113
20,780,1765678114
20,781,1765678115
20,777,1765678116
20,778,1765678117
20,779,1765678118
20,776,1765678119
20,775,1765678120
20,774,1765678121
20,56,1765678122
20,772,1765678123
20,773,1765678124
20,88,1765678125
20,771,1765678126
20,770,1765678127
20,201,1765678128
20,163,1765678129
20,769,1765678130
20,768,1765678131
20,767,1765678132
20,766,1765678133
20,765,1765678134
20,764,1765678135
20,763,1765678136
20,762,1765678137
20,761,1765678138
20,504,1765678139
20,760,1765678140
20,759,1765678141
20,758,1765678142
20,757,1765678143
20,756,1765678144
20,755,1765678145
20,754,1765678146
20,753,1765678147
20,752,1765678148
20,751,1765678149
20,750,1765678150
20,749,1765678151
20,748,1765678152
20,747,1765678153
20,746,1765678154
20,512,1765678155
20,745,1765678156
20,744,1765678157
20,743,1765678158
20,141,1765678159
21,803,1765678110
21,802,1765678111
21,71,1765678112
21,352,1765678113
21,302,1765678114
21,681,1765678115
21,800,1765678116
21,801,1765678117
21,465,1765678118
21,799,1765678119
21,306,1765678120
21,798,1765678121
21,298,1765678122
21,295,1765678123
21,679,1765678124
21,797,1765678125
21,796,1765678126
21,660,1765678127
21,795,1765678128
21,523,1765678129
21,310,1765678130
21,531,1765678131
21,325,1765678132
21,543,1765678133
21,318,1765678134
21,794,1765678135
21,67,1765678136
21,674,1765678137
21,466,1765678138
21,793,1765678139
21,300,1765678140
21,792,1765678141
21,791,1765678142
21,790,1765678143
21,789,1765678144
21,89,1765678145
21,788,1765678146
21,787,1765678147
21,476,1765678148
21,461,1765678149
21,292,1765678150
21,288,1765678151
21,299,1765678152
21,293,1765678153
21,701,1765678154
21,786,1765678155
21,686,1765678156
21,535,1765678157
21,55,1765678158
21,289,1765678159
22,850,1765678110
22,849,1765678111
22,848,1765678112
22,847,1765678113
22,846,1765678114
22,845,1765678115
22,844,1765678116
22,843,1765678117
22,842,1765678118
22,841,1765678119
22,840,1765678120
22,839,1765678121
22,838,1765678122
22,837,1765678123
22,836,1765678124
22,835,1765678125
22,412,1765678126
22,834,1765678127
22,833,1765678128
22,832,1765678129
22,831,1765678130
22,830,1765678131
22,829,1765678132
22,828,1765678133
22,827,1765678134
22,826,1765678135
22,825,1765678136
22,514,1765678137
22,824,1765678138
22,823,1765678139
22,822,1765678140
22,821,1765678141
22,820,1765678142
22,818,1765678143
22,819,1765678144
22,817,1765678145
22,816,1765678146
22,815,1765678147
22,814,1765678148
22,813,1765678149
22,812,1765678150
22,811,1765678151
22,810,1765678152
22,809,1765678153
22,808,1765678154
22,807,1765678155
22,806,1765678156
22,805,1765678157
22,804,1765678158
22,503,1765678159
23,883,1765678110
23,884,1765678111
23,220,1765678112
23,882,1765678113
23,881,1765678114
23,420,1765678115
23,879,1765678116
23,880,1765678117
23,878,1765678118
23,877,1765678119
23,163,1765678120
23,876,1765678121
23,615,1765678122
23,875,1765678123
23,874,1765678124
23,227,1765678125
23,873,1765678126
23,872,1765678127
23,871,1765678128
23,870,1765678129
23,869,1765678130
23,707,1765678131
23,868,1765678132
23,867,1765678133
23,866,1765678134
23,865,1765678135
23,864,1765678136
23,863,1765678137
23,862,1765678138
23,7,1765678139
23,861,1765678140
23,860,1765678141
23,859,1765678142
23,858,1765678143
23,857,1765678144
23,856,1765678145
23,436,1765678146
23,226,1765678147
23,181,1765678148
23,152,1765678149
23,233,1765678150
23,159,1765678151
23,855,1765678152
23,854,1765678153
23,599,1765678154
23,511,1765678155
23,853,1765678156
23,852,1765678157
23,72,1765678158
23,851,1765678159
24,905,1765678110
24,301,1765678111
24,904,1765678112
24,333,1765678113
24,690,1765678114
24,903,1765678115
24,295,1765678116
24,291,1765678117
24,902,1765678118
24,900,1765678119
24,901,1765678120
24,258,1765678121
24,157,1765678122
24,899,1765678123
24,898,1765678124
24,526,1765678125
24,285,1765678126
24,897,1765678127
24,896,1765678128
24,89,1765678129
24,895,1765678130
24,894,1765678131
24,288,1765678132
24,310,1765678133
24,893,1765678134
24,340,1765678135
24,892,1765678136
24,891,1765678137
24,437,1765678138
24,890,1765678139
24,425,1765678140
24,709,1765678141
24,889,1765678142
24,302,1765678143
24,888,1765678144
24,289,1765678145
24,257,1765678146
24,298,1765678147
24,167,1765678148
24,887,1765678149
24,786,1765678150
24,689,1765678151
24,300,1765678152
24,316,1765678153
24,886,1765678154
24,229,1765678155
24,885,1765678156
24,789,1765678157
24,55,1765678158
24,67,1765678159
25,311,1765678110
25,310,1765678111
25,916,1765678112
25,915,1765678113
25,293,1765678114
25,914,1765678115
25,462,1765678116
25,913,1765678117
25,290,1765678118
25,459,1765678119
25,543,1765678120
25,912,1765678121
25,302,1765678122
25,701,1765678123
25,911,1765678124
25,294,1765678125
25,910,1765678126
25,331,1765678127
25,314,1765678128
25,909,1765678129
25,484,1765678130
25,55,1765678131
25,531,1765678132
25,328,1765678133
25,800,1765678134
25,308,1765678135
25,352,1765678136
25,288,1765678137
25,908,1765678138
25,349,1765678139
25,155,1765678140
25,309,1765678141
25,325,1765678142
25,907,1765678143
25,67,1765678144
25,89,1765678145
25,295,1765678146
25,469,1765678147
25,292,1765678148
25,329,1765678149
25,318,1765678150
25,786,1765678151
25,354,1765678152
25,350,1765678153
25,289,1765678154
25,157,1765678155
25,476,1765678156
25,296,1765678157
25,906,1765678158
25,455,1765678159
26,960,1765678110
26,959,1765678111
26,958,1765678112
26,957,1765678113
26,841,1765678114
26,956,1765678115
26,955,1765678116
26,954,1765678117
26,25,1765678118
26,953,1765678119
26,952,1765678120
26,951,1765678121
26,950,1765678122
26,949,1765678123
26,948,1765678124
26,947,1765678125
26,718,1765678126
26,946,1765678127
26,945,1765678128
26,944,1765678129
26,707,1765678130
26,943,1765678131
26,942,1765678132
26,941,1765678133
26,940,1765678134
26,939,1765678135
26,938,1765678136
26,937,1765678137
26,936,1765678138
26,934,1765678139
26,935,1765678140
26,933,1765678141
26,932,1765678142
26,931,1765678143
26,6,1765678144
26,930,1765678145
26,929,1765678146
26,928,1765678147
26,927,1765678148
26,926,1765678149
26,925,1765678150
26,924,1765678151
26,923,1765678152
26,922,1765678153
26,921,1765678154
26,920,1765678155
26,511,1765678156
26,919,1765678157
26,918,1765678158
26,917,1765678159
27,991,1765678110
27,989,1765678111
27,990,1765678112
27,988,1765678113
27,986,1765678114
27,987,1765678115
27,985,1765678116
27,984,1765678117
27,982,1765678118
27,983,1765678119
27,981,1765678120
27,980,1765678121
27,644,1765678122
27,861,1765678123
27,979,1765678124
27,978,1765678125
27,689,1765678126
27,917,1765678127
27,977,1765678128
27,51,1765678129
27,328,1765678130
27,348,1765678131
27,641,1765678132
27,976,1765678133
27,975,1765678134
27,974,1765678135
27,973,1765678136
27,972,1765678137
27,614,1765678138
27,971,1765678139
27,970,1765678140
27,172,1765678141
27,969,1765678142
27,968,1765678143
27,67,1765678144
27,967,1765678145
27,966,1765678146
27,548,1765678147
27,726,1765678148
27,183,1765678149
27,965,1765678150
27,463,1765678151
27,964,1765678152
27,963,1765678153
27,962,1765678154
27,152,1765678155
27,701,1765678156
27,703,1765678157
27,961,1765678158
27,423,1765678159
28,905,1765678110
28,1019,1765678111
28,1020,1765678112
28,1021,1765678113
28,1022,1765678114
28,1023,1765678115
28,1024,1765678116
28,1025,1765678117
28,1026,1765678118
28,1027,1765678119
28,1028,1765678120
28,1029,1765678121
28,1030,1765678122
28,1031,1765678123
28,59,1765678124
28,61,1765678125
28,72,1765678126
28,1012,1765678127
28,1013,1765678128
28,1014,1765678129
28,1015,1765678130
28,1016,1765678131
28,1017,1765678132
28,1018,1765678133
28,1006,1765678134
28,1007,1765678135
28,1008,1765678136
28,1009,1765678137
28,1010,1765678138
28,1011,1765678139
28,51,1765678140
28,366,1765678141
28,1004,1765678142
28,1005,1765678143
28,91,1765678144
28,1001,1765678145
28,1002,1765678146
28,1003,1765678147
28,999,1765678148
28,1000,1765678149
28,997,1765678150
28,998,1765678151
28,85,1765678152
28,100,1765678153
28,996,1765678154
28,994,1765678155
28,995,1765678156
28,993,1765678157
28,992,1765678158
28,193,1765678159
29,209,1765678110
29,534,1765678111
29,1046,1765678112
29,318,1765678113
29,455,1765678114
29,378,1765678115
29,966,1765678116
29,908,1765678117
29,161,1765678118
29,464,1765678119
29,531,1765678120
29,1045,1765678121
29,317,1765678122
29,706,1765678123
29,292,1765678124
29,461,1765678125
29,288,1765678126
29,1044,1765678127
29,1043,1765678128
29,1042,1765678129
29,1041,1765678130
29,543,1765678131
29,500,1765678132
29,481,1765678133
29,951,1765678134
29,328,1765678135
29,472,1765678136
29,1040,1765678137
29,300,1765678138
29,1039,1765678139
29,1038,1765678140
29,289,1765678141
29,1037,1765678142
29,1036,1765678143
29,302,1765678144
29,528,1765678145
29,1035,1765678146
29,686,1765678147
29,1034,1765678148
29,89,1765678149
29,1033,1765678150
29,537,1765678151
29,704,1765678152
29,679,1765678153
29,1032,1765678154
29,333,1765678155
29,55,1765678156
29,498,1765678157
29,466,1765678158
29,687,1765678159
30,1059,1765678110
30,966,1765678111
30,1058,1765678112
30,355,1765678113
30,471,1765678114
30,908,1765678115
30,538,1765678116
30,291,1765678117
30,1057,1765678118
30,455,1765678119
30,1056,1765678120
30,646,1765678121
30,951,1765678122
30,190,1765678123
30,1055,1765678124
30,456,1765678125
30,325,1765678126
30,687,1765678127
30,1053,1765678128
30,1054,1765678129
30,344,1765678130
30,229,1765678131
30,1052,1765678132
30,234,1765678133
30,1051,1765678134
30,295,1765678135
30,465,1765678136
30,481,1765678137
30,680,1765678138
30,288,1765678139
30,228,1765678140
30,1050,1765678141
30,304,1765678142
30,1043,1765678143
30,230,1765678144
30,1049,1765678145
30,318,1765678146
30,679,1765678147
30,315,1765678148
30,300,1765678149
30,333,1765678150
30,521,1765678151
30,793,1765678152
30,89,1765678153
30,321,1765678154
30,289,1765678155
30,461,1765678156
30,1048,1765678157
30,498,1765678158
30,1047,1765678159
31,515,1765678110
31,67,1765678111
31,1088,1765678112
31,1087,1765678113
31,159,1765678114
31,1086,1765678115
31,1085,1765678116
31,1084,1765678117
31,1083,1765678118
31,603,1765678119
31,1081,1765678120
31,1082,1765678121
31,1080,1765678122
31,1079,1765678123
31,1078,1765678124
31,959,1765678125
31,1077,1765678126
31,1076,1765678127
31,1074,1765678128
31,1075,1765678129
31,1073,1765678130
31,1072,1765678131
31,77,1765678132
31,238,1765678133
31,1071,1765678134
31,227,1765678135
31,59,1765678136
31,55,1765678137
31,30,1765678138
31,1028,1765678139
31,757,1765678140
31,1069,1765678141
31,1070,1765678142
31,1068,1765678143
31,875,1765678144
31,1067,1765678145
31,1066,1765678146
31,534,1765678147
31,56,1765678148
31,1065,1765678149
31,289,1765678150
31,1064,1765678151
31,1063,1765678152
31,880,1765678153
31,972,1765678154
31,1062,1765678155
31,1061,1765678156
31,1060,1765678157
31,1001,1765678158
31,72,1765678159
32,1108,1765678110
32,217,1765678111
32,808,1765678112
32,1107,1765678113
32,1106,1765678114
32,196,1765678115
32,1105,1765678116
32,1104,1765678117
32,1103,1765678118
32,230,1765678119
32,377,1765678120
32,1102,1765678121
32,599,1765678122
32,1101,1765678123
32,493,1765678124
32,1100,1765678125
32,620,1765678126
32,1099,1765678127
32,1098,1765678128
32,72,1765678129
32,418,1765678130
32,200,1765678131
32,857,1765678132
32,155,1765678133
32,875,1765678134
32,533,1765678135
32,1097,1765678136
32,1096,1765678137
32,234,1765678138
32,159,1765678139
32,1095,1765678140
32,220,1765678141
32,447,1765678142
32,428,1765678143
32,1094,1765678144
32,170,1765678145
32,1093,1765678146
32,154,1765678147
32,1092,1765678148
32,227,1765678149
32,1091,1765678150
32,429,1765678151
32,88,1765678152
32,441,1765678153
32,1090,1765678154
32,190,1765678155
32,1089,1765678156
32,203,1765678157
32,173,1765678158
32,851,1765678159
33,1145,1765678110
33,1144,1765678111
33,1143,1765678112
33,1141,1765678113
33,1142,1765678114
33,1140,1765678115
33,1139,1765678116
33,1138,1765678117
33,1137,1765678118
33,1136,1765678119
33,1135,1765678120
33,607,1765678121
33,632,1765678122
33,1134,1765678123
33,968,1765678124
33,1133,1765678125
33,977,1765678126
33,1132,1765678127
33,1131,1765678128
33,1130,1765678129
33,1129,1765678130
33,1128,1765678131
33,1127,1765678132
33,1126,1765678133
33,1125,1765678134
33,183,1765678135
33,1124,1765678136
33,1123,1765678137
33,1122,1765678138
33,964,1765678139
33,1121,1765678140
33,1120,1765678141
33,1119,1765678142
33,152,1765678143
33,1098,1765678144
33,1118,1765678145
33,1117,1765678146
