user_id	tag_id
302	10
303	46
304	10
305	10
306	10
307	10
308	10
309	10
310	10
311	10
312	37
313	10
314	10
315	10
316	10
317	10
318	10
319	10
320	10
321	0
322	10
323	10
324	10
325	10
326	10
327	10
328	39
329	10
330	10
331	6
332	10
333	10
334	10
335	10
336	6
337	10
338	13
339	10
340	10
341	0
342	10
343	10
344	10
345	10
346	10
347	10
348	10
349	10
350	10
351	10
352	10
353	10
354	10
355	10
356	40
357	10
358	10
359	10
360	10
361	7
362	10
363	30
364	10
365	10
366	25
367	10
368	13
369	10
370	6
371	10
372	17
373	38
374	10
375	10
376	25
377	10
378	30
379	10
380	10
381	10
382	10
383	22
384	25
385	41
386	10
387	6
388	40
389	10
390	25
391	25
392	26
393	10
394	24
395	10
396	24
397	10
398	10
399	6
400	0
401	10
402	10
403	10
404	10
405	10
406	22
407	10
408	10
409	7
410	10
411	24
412	10
413	0
414	6
415	10
416	5
417	43
418	10
419	10
420	30
421	10
422	10
423	44
424	10
425	10
426	10
427	10
428	10
429	10
430	21
431	10
432	10
433	10
434	39
435	6
436	10
437	10
438	6
439	21
440	10
441	10
442	22
443	10
444	38
445	10
446	10
447	24
448	26
449	26
450	45
451	10
452	10
453	25
454	45
455	7
456	10
457	10
458	6
459	29
460	10
461	25
462	10
463	14
464	10
465	10
466	39
467	10
468	10
469	10
470	10
471	37
472	0
473	10
474	10
475	30
476	0
477	10
478	10
479	14
480	10
481	10
482	25
483	30
484	39
485	10
486	10
487	10
488	40
489	10
490	37
491	6
492	10
493	25
494	20
495	17
496	10
497	10
498	10
499	10
500	5
501	10
502	13
503	37
504	10
505	10
506	7
507	10
508	10
509	10
510	13
511	10
512	40
513	10
514	10
515	37
516	10
517	14
518	10
519	10
520	10
521	37
522	2
523	10
524	10
525	10
526	10
527	0
528	10
529	10
530	10
531	38
532	10
533	10
534	10
535	10
536	10
537	10
538	10
539	6
540	10
541	6
542	8
543	10
544	10
545	10
546	25
547	0
548	10
549	10
550	10
551	10
552	10
553	7
554	39
555	40
556	40
557	10
558	10
559	10
560	10
561	10
562	6
563	10
564	10
565	10
566	6
567	21
568	6
569	10
570	10
571	10
572	10
573	10
574	10
575	10
576	10
577	10
578	37
579	25
580	10
581	25
582	44
583	10
584	24
585	10
586	10
587	10
588	0
589	10
590	10
591	10
592	10
593	10
594	46
595	44
596	10
597	10
598	10
599	10
600	10
601	10
602	30
603	0
604	10
605	10
606	0
607	10
608	44
609	6
610	10
611	10
612	30
613	10
614	0
615	17
616	30
617	10
618	10
619	10
620	10
621	10
622	10
623	10
624	10
625	10
626	7
627	10
628	10
629	10
630	10
631	10
632	24
633	10
634	6
635	10
636	10
637	10
638	10
639	0
640	10
641	10
642	10
643	25
644	10
645	22
646	10
647	13
648	10
649	10
650	10
651	10
652	26
653	10
654	6
655	10
656	40
657	37
658	10
659	10
660	10
661	10
662	10
663	37
664	10
665	10
666	46
667	10
668	10
669	10
670	10
671	10
672	10
673	10
674	5
675	10
676	36
677	10
678	10
679	10
680	0
681	10
682	10
683	39
684	10
685	37
686	29
687	10
688	6
689	25
690	25
691	5
692	17
693	10
694	10
695	10
696	10
697	10
698	10
699	10
700	6
701	10
702	10
703	10
704	10
705	10
706	10
707	8
708	6
709	10
710	10
711	10
712	10
713	10
714	25
715	24
716	10
717	10
718	25
719	10
720	13
721	10
722	22
723	37
724	10
725	10
726	10
727	10
728	10
729	10
730	1
731	10
732	10
733	10
734	6
735	37
736	25
737	10
738	48
739	4
740	10
741	10
742	10
743	10
744	10
745	10
746	10
747	10
748	24
749	13
750	2
751	10
752	10
753	10
754	10
755	10
756	5
757	10
758	37
759	6
760	6
761	10
762	10
763	18
764	10
765	10
766	10
767	24
768	10
769	10
770	20
771	39
772	10
773	39
774	10
775	25
776	39
777	39
778	10
779	10
780	10
781	10
782	10
783	10
784	10
785	10
786	17
787	10
788	10
789	26
790	22
791	10
792	10
793	37
794	10
795	17
796	10
797	10
798	10
799	10
800	46
801	10
802	25
803	10
804	10
805	10
806	10
807	10
808	10
809	10
810	25
811	26
812	10
813	14
814	39
815	22
816	0
817	10
818	37
819	10
820	10
821	10
822	10
823	10
824	10
825	24
826	25
827	10
828	6
829	25
830	10
831	39
832	10
833	2
834	5
835	10
836	24
837	10
838	26
839	10
840	10
841	10
842	10
843	10
844	10
845	10
846	0
847	10
848	0
849	10
850	23
851	23
852	10
853	26
854	10
855	17
856	10
857	10
858	29
859	10
860	10
861	25
862	10
863	10
864	10
865	10
866	45
867	10
868	10
869	10
870	10
871	10
872	10
873	10
874	10
875	10
876	6
877	7
878	25
879	10
880	10
881	10
882	10
883	10
884	24
885	18
886	36
887	10
888	10
889	10
890	25
891	13
892	10
893	10
894	10
895	10
896	10
897	10
898	10
899	5
900	10
901	10
902	22
903	10
904	10
905	10
906	24
907	10
908	10
909	38
910	10
911	10
912	25
913	10
914	10
915	10
916	10
917	10
918	10
919	8
920	17
921	10
922	10
923	10
924	10
925	10
926	10
927	10
928	10
929	10
930	10
931	10
932	10
933	10
934	37
935	10
936	25
937	10
938	10
939	10
940	10
941	10
942	37
943	44
944	10
945	10
946	10
947	13
948	0
949	10
950	17
951	10
952	10
953	10
954	10
955	10
956	10
957	10
958	10
959	13
960	10
961	10
962	10
963	0
964	12
965	10
966	10
967	10
968	6
969	5
970	10
971	10
972	11
973	10
974	24
975	0
976	10
977	10
978	10
979	0
980	10
981	10
982	10
983	10
984	10
985	46
986	10
987	6
988	10
989	17
990	39
991	12
992	10
993	30
994	1
995	10
996	10
997	10
998	10
999	10
1000	10
1001	37
1002	2
1003	10
1004	39
1005	10
1006	10
1007	37
1008	0
1009	0
1010	10
1011	10
1012	10
1013	6
1014	2
1015	10
1016	10
1017	25
1018	10
1019	2
1020	10
1021	10
1022	10
1023	24
1024	10
1025	10
1026	10
1027	10
1028	0
1029	10
1030	39
1031	10
1032	10
1033	10
1034	10
1035	10
1036	4
1037	12
1038	10
1039	35
1040	10
1041	18
1042	10
1043	20
1044	22
1045	16
1046	10
1047	10
1048	10
1049	5
1050	13
1051	10
1052	10
1053	10
1054	43
1055	25
1056	10
1057	10
1058	10
1059	10
1060	10
1061	25
1062	0
1063	10
1064	22
1065	46
1066	10
1067	10
1068	10
1069	10
1070	37
1071	10
1072	10
1073	10
1074	10
1075	10
1076	10
1077	10
1078	10
1079	26
1080	10
1081	10
1082	24
1083	20
1084	10
1085	6
1086	22
1087	10
1088	10
1089	10
1090	10
1091	18
1092	0
1093	15
1094	0
1095	39
1096	0
1097	10
1098	10
1099	9
1100	10
1101	22
1102	10
1103	24
1104	10
1105	6
1106	13
1107	10
1108	40
1109	10
1110	11
1111	10
1112	26
1113	10
1114	29
1115	10
1116	0
1117	10
1118	26
1119	25
1120	10
1121	10
1122	10
1123	10
1124	10
1125	10
1126	10
1127	10
1128	22
1129	10
1130	10
1131	24
1132	25
1133	10
1134	10
1135	10
1136	10
1137	10
1138	37
1139	10
1140	33
1141	10
1142	10
1143	0
1144	10
1145	7
1146	6
1147	0
1148	10
1149	29
1150	10
1151	10
1152	45
1153	10
1154	10
1155	10
1156	10
1157	0
1158	10
1159	8
1160	10
1161	14
1162	10
1163	0
1164	10
1165	10
1166	26
1167	37
1168	10
1169	10
1170	10
1171	10
1172	11
1173	10
1174	7
1175	6
1176	10
1177	6
1178	10
1179	40
1180	10
1181	0
1182	10
1183	10
1184	6
1185	10
1186	10
1187	10
1188	10
1189	10
1190	18
1191	10
1192	6
1193	10
1194	5
1195	10
1196	10
1197	37
1198	5
1199	12
1200	11
1201	10
1202	10
1203	10
1204	10
1205	10
1206	10
1207	30
1208	0
1209	10
1210	10
1211	10
1212	10
1213	10
1214	10
1215	25
1216	10
1217	39
1218	10
1219	10
1220	10
1221	10
1222	37
1223	0
1224	14
1225	8
1226	10
1227	30
1228	10
1229	37
1230	10
1231	10
1232	39
1233	37
1234	10
1235	10
1236	10
1237	2
1238	10
1239	10
1240	6
1241	10
1242	10
1243	10
1244	40
1245	26
1246	11
1247	8
1248	10
1249	25
1250	10
1251	25
1252	25
1253	10
1254	24
1255	26
1256	10
1257	10
1258	10
1259	10
1260	10
1261	10
1262	47
1263	10
1264	38
1265	10
1266	10
1267	10
1268	45
1269	10
1270	10
1271	11
1272	10
1273	10
1274	30
1275	10
1276	10
1277	10
1278	10
1279	0
1280	10
1281	10
1282	10
1283	24
1284	39
1285	10
1286	10
1287	40
1288	10
1289	10
1290	24
1291	10
1292	0
1293	10
1294	8
1295	10
1296	10
1297	10
1298	24
1299	10
1300	5
1301	10
1302	10
1303	10
1304	26
1305	6
1306	10
1307	10
1308	10
1309	10
1310	10
1311	10
1312	0
1313	10
1314	25
1315	10
1316	10
1317	10
1318	10
1319	25
1320	10
1321	10
1322	25
1323	10
1324	24
1325	10
1326	10
1327	10
1328	10
1329	10
1330	10
1331	6
1332	10
1333	10
1334	10
1335	10
1336	6
1337	10
1338	10
1339	24
1340	10
1341	10
1342	10
1343	10
1344	10
1345	10
1346	10
1347	10
1348	10
1349	10
1350	10
1351	10
1352	10
1353	20
1354	10
1355	13
1356	10
1357	10
1358	10
1359	10
1360	10
1361	10
1362	10
1363	10
1364	10
1365	10
1366	13
1367	45
1368	10
1369	10
1370	10
1371	25
1372	10
1373	10
1374	6
1375	10
1376	30
1377	10
1378	10
1379	10
1380	10
1381	8
1382	10
1383	6
1384	40
1385	10
1386	10
1387	10
1388	10
1389	10
1390	7
1391	12
1392	49
1393	0
1394	0
1395	10
1396	10
1397	10
1398	10
1399	25
1400	0
1401	10
1402	10
1403	10
1404	10
1405	10
1406	22
1407	30
1408	5
1409	40
1410	25
1411	10
1412	10
1413	0
1414	10
1415	10
1416	10
1417	10
1418	18
1419	2
1420	10
1421	20
1422	10
1423	10
1424	6
1425	10
1426	11
1427	10
1428	10
1429	10
1430	25
1431	0
1432	10
1433	10
1434	10
1435	10
1436	0
1437	10
1438	18
1439	35
1440	10
1441	10
1442	10
1443	10
1444	10
1445	10
1446	17
1447	26
1448	2
1449	10
1450	10
1451	30
1452	10
1453	25
1454	10
1455	10
1456	10
1457	10
1458	10
1459	3
1460	10
1461	10
1462	10
1463	18
1464	10
1465	10
1466	10
1467	10
1468	40
1469	40
1470	10
1471	10
1472	10
1473	8
1474	10
1475	10
1476	10
1477	10
1478	6
1479	13
1480	46
1481	0
1482	10
1483	10
1484	10
1485	10
1486	10
1487	10
1488	13
1489	10
1490	10
1491	10
1492	10
1493	10
1494	7
1495	10
1496	10
1497	10
1498	0
1499	10
1500	10
1501	10
1502	38
1503	10
1504	14
1505	0
1506	10
1507	10
1508	10
1509	10
1510	10
1511	44
1512	10
1513	10
1514	10
1515	10
1516	25
1517	10
1518	19
1519	14
1520	10
1521	10
1522	10
1523	10
1524	24
1525	10
1526	10
1527	42
1528	10
1529	10
1530	10
1531	0
1532	2
1533	25
1534	10
1535	37
1536	26
1537	10
1538	30
1539	10
1540	10
1541	10
1542	47
1543	8
1544	10
1545	6
1546	10
1547	10
1548	10
1549	10
1550	7
1551	6
1552	10
1553	2
1554	10
1555	25
1556	16
1557	10
1558	6
1559	10
1560	2
1561	10
1562	22
1563	21
1564	10
1565	10
1566	39
1567	10
1568	10
1569	46
1570	10
1571	26
1572	10
1573	44
1574	25
1575	7
1576	10
1577	10
1578	10
1579	10
1580	29
1581	10
1582	10
1583	10
1584	39
1585	10
1586	2
1587	26
1588	10
1589	10
1590	25
1591	24
1592	10
1593	10
1594	10
1595	37
1596	3
1597	10
1598	10
1599	10
1600	10
1601	17
1602	10
1603	6
1604	10
1605	6
1606	10
1607	10
1608	10
1609	10
1610	10
1611	10
1612	10
1613	10
1614	10
1615	10
1616	10
1617	10
1618	10
1619	23
1620	37
1621	10
1622	10
1623	10
1624	10
1625	45
1626	10
1627	10
1628	10
1629	10
1630	10
1631	10
1632	10
1633	10
1634	10
1635	10
1636	13
1637	37
1638	10
1639	20
1640	20
1641	10
1642	10
1643	10
1644	10
1645	10
1646	6
1647	10
1648	10
1649	10
1650	10
1651	10
1652	10
1653	0
1654	10
1655	10
1656	0
1657	6
1658	6
1659	37
1660	10
1661	39
1662	10
1663	6
1664	25
1665	26
1666	10
1667	10
1668	10
1669	10
1670	10
1671	10
1672	22
1673	6
1674	10
1675	10
1676	10
1677	10
1678	6
1679	10
1680	10
1681	37
1682	20
1683	26
1684	10
1685	38
1686	10
1687	10
1688	10
1689	10
1690	0
1691	10
1692	38
1693	10
1694	6
1695	22
1696	10
1697	39
1698	6
1699	10
1700	10
1701	10
1702	10
1703	25
1704	10
1705	10
1706	10
1707	10
1708	6
1709	10
1710	10
1711	24
1712	10
1713	10
1714	10
1715	10
1716	10
1717	10
1718	18
1719	10
1720	10
1721	10
1722	26
1723	10
1724	39
1725	10
1726	10
1727	10
1728	10
1729	25
1730	10
1731	10
1732	0
1733	10
1734	6
1735	10
1736	10
1737	10
1738	46
1739	10
1740	10
1741	10
1742	39
1743	18
1744	10
1745	13
1746	10
1747	10
1748	30
1749	22
1750	10
1751	10
1752	42
1753	10
1754	10
1755	40
1756	40
1757	10
1758	10
1759	30
1760	10
1761	10
1762	6
1763	10
1764	10
1765	10
1766	10
1767	10
1768	37
1769	10
1770	6
1771	10
1772	10
1773	13
1774	6
1775	10
1776	46
1777	23
1778	25
1779	10
1780	26
1781	10
1782	10
1783	10
1784	33
1785	17
1786	10
1787	2
1788	10
1789	30
1790	10
1791	10
1792	0
1793	25
1794	10
1795	10
1796	13
1797	17
1798	10
1799	10
1800	10
1801	10
1802	10
1803	10
1804	10
1805	40
1806	10
1807	10
1808	39
1809	10
1810	10
1811	38
1812	10
1813	10
1814	10
1815	37
1816	10
1817	10
1818	10
1819	10
1820	10
1821	10
1822	10
1823	9
1824	46
1825	37
1826	10
1827	20
1828	10
1829	10
1830	10
1831	45
1832	10
1833	10
1834	10
1835	25
1836	10
1837	10
1838	10
1839	10
1840	49
1841	10
1842	10
1843	10
1844	10
1845	22
1846	10
1847	10
1848	10
1849	10
1850	10
1851	25
1852	0
1853	10
1854	39
1855	10
1856	10
1857	10
1858	10
1859	10
1860	10
1861	10
1862	10
1863	10
1864	25
1865	10
1866	10
1867	10
1868	10
1869	10
1870	10
1871	10
1872	28
1873	10
1874	37
1875	26
1876	39
1877	10
1878	22
1879	35
1880	10
1881	10
1882	40
1883	10
1884	26
1885	25
1886	10
1887	46
1888	10
1889	10
1890	10
1891	10
1892	10
1893	10
1894	10
1895	22
1896	10
1897	10
1898	10
1899	10
1900	7
1901	10
1902	10
1903	6
1904	10
1905	11
1906	0
1907	0
1908	10
1909	10
1910	32
1911	10
1912	10
1913	25
1914	38
1915	10
1916	10
1917	10
1918	10
1919	37
1920	10
1921	10
1922	10
1923	45
1924	10
1925	10
1926	8
1927	40
1928	10
1929	7
1930	20
1931	10
1932	10
1933	10
1934	6
1935	38
1936	10
1937	38
1938	26
1939	23
1940	10
1941	26
1942	10
1943	10
1944	10
1945	10
1946	10
1947	10
1948	10
1949	43
1950	10
1951	10
1952	22
1953	2
1954	26
1955	25
1956	10
1957	10
1958	10
1959	10
1960	25
1961	6
1962	10
1963	10
1964	26
1965	10
1966	39
1967	16
1968	10
1969	10
1970	0
1971	10
1972	10
1973	22
1974	39
1975	6
1976	10
1977	10
1978	0
1979	10
1980	10
1981	6
1982	10
1983	10
1984	10
1985	46
1986	10
1987	10
1988	26
1989	10
1990	8
1991	10
1992	17
1993	6
1994	10
1995	8
1996	10
1997	0
1998	10
1999	10
2000	10
2001	10
2002	6
2003	10
2004	8
2005	10
2006	40
2007	35
2008	10
2009	39
2010	10
2011	0
2012	10
2013	39
2014	10
2015	0
2016	10
2017	10
2018	10
2019	14
2020	10
2021	10
2022	26
2023	14
2024	40
2025	10
2026	10
2027	10
2028	10
2029	10
2030	10
2031	2
2032	10
2033	10
2034	10
2035	10
2036	10
2037	39
2038	10
2039	10
2040	10
2041	10
2042	10
2043	10
2044	37
2045	26
2046	10
2047	36
2048	10
2049	10
2050	26
2051	10
2052	25
2053	10
2054	10
2055	19
2056	10
2057	10
2058	10
2059	10
2060	10
2061	10
2062	10
2063	10
2064	10
2065	10
2066	10
2067	14
2068	10
2069	10
2070	37
2071	25
2072	10
2073	37
2074	10
2075	24
2076	24
2077	25
2078	10
2079	10
2080	10
2081	10
2082	10
2083	10
2084	10
2085	10
2086	10
2087	10
2088	0
2089	10
2090	17
2091	10
2092	6
2093	0
2094	10
2095	6
2096	10
2097	10
2098	10
2099	10
2100	10
2101	10
2102	10
2103	25
2104	10
2105	10
2106	10
2107	10
2108	10
2109	10
2110	10
2111	10
2112	25
2113	10
2114	10
2115	6
2116	10
2117	10
2118	10
2119	10
2120	10
2121	10
2122	24
2123	10
2124	10
2125	25
2126	10
2127	15
2128	10
2129	10
2130	10
2131	37
2132	10
2133	0
2134	10
2135	46
2136	25
2137	10
2138	10
2139	38
2140	10
2141	0
2142	14
2143	10
2144	10
2145	5
2146	10
2147	24
2148	10
2149	21
2150	10
2151	10
2152	10
2153	26
2154	10
2155	10
2156	10
2157	22
2158	11
2159	40
2160	10
2161	10
2162	10
2163	6
2164	10
2165	18
2166	10
2167	10
2168	0
2169	10
2170	10
2171	10
2172	10
2173	6
2174	10
2175	11
2176	26
2177	10
2178	10
2179	10
2180	10
2181	37
2182	25
2183	10
2184	10
2185	10
2186	10
2187	10
2188	39
2189	13
2190	10
2191	10
2192	10
2193	10
2194	25
2195	10
2196	10
2197	10
2198	10
2199	10
2200	10
2201	10
2202	3
2203	10
2204	10
2205	10
2206	10
2207	18
2208	0
2209	10
2210	18
2211	10
2212	10
2213	10
2214	10
2215	10
2216	6
2217	22
2218	10
2219	10
2220	0
2221	10
2222	10
2223	0
2224	10
2225	10
2226	10
2227	10
2228	0
2229	14
2230	12
2231	40
2232	10
2233	10
2234	2
2235	28
2236	10
2237	10
2238	10
2239	10
2240	37
2241	33
2242	10
2243	6
2244	18
2245	10
2246	10
2247	0
2248	10
2249	10
2250	10
2251	10
2252	0
2253	10
2254	10
2255	46
2256	10
2257	10
2258	10
2259	10
2260	10
2261	10
2262	20
2263	10
2264	10
2265	10
2266	10
2267	10
2268	10
2269	10
2270	10
2271	10
2272	38
2273	10
2274	37
2275	10
2276	10
2277	10
2278	10
2279	10
2280	40
2281	26
2282	24
2283	10
2284	10
2285	0
2286	10
2287	10
2288	10
2289	6
2290	6
2291	25
2292	24
2293	10
2294	10
2295	10
2296	10
2297	2
2298	10
2299	10
2300	10
2301	16
2302	10
2303	10
2304	10
2305	10
2306	10
2307	10
2308	10
2309	25
2310	5
2311	10
2312	10
2313	10
2314	46
2315	40
2316	37
2317	10
2318	10
2319	39
2320	7
2321	10
2322	10
2323	10
2324	10
2325	29
2326	10
2327	39
2328	25
2329	10
2330	10
2331	10
2332	10
2333	10
2334	10
2335	10
2336	10
2337	10
2338	25
2339	10
2340	10
2341	6
2342	20
2343	37
2344	10
2345	10
2346	10
2347	10
2348	10
2349	6
2350	10
2351	10
2352	10
2353	10
2354	10
2355	10
2356	25
2357	10
2358	10
2359	0
2360	37
2361	10
2362	22
2363	10
2364	10
2365	10
2366	10
2367	10
2368	10
2369	0
2370	10
2371	10
2372	10
2373	10
2374	10
2375	25
2376	10
2377	11
2378	10
2379	6
2380	10
2381	10
2382	10
2383	25
2384	10
2385	10
2386	10
2387	10
2388	10
2389	10
2390	10
2391	10
2392	10
2393	10
2394	10
2395	10
2396	37
2397	10
2398	10
2399	0
2400	10
2401	37
2402	5
2403	16
2404	10
2405	10
2406	13
2407	10
2408	10
2409	10
2410	10
2411	22
2412	10
2413	10
2414	10
2415	10
2416	2
2417	10
2418	10
2419	10
2420	10
2421	9
2422	46
2423	39
2424	0
2425	10
2426	10
2427	10
2428	10
2429	10
2430	10
2431	10
2432	6
2433	10
2434	10
2435	46
2436	10
2437	10
2438	10
2439	10
2440	10
2441	25
2442	10
2443	10
2444	5
2445	0
2446	10
2447	10
2448	37
2449	10
2450	10
2451	10
2452	10
2453	10
2454	10
2455	11
2456	10
2457	10
2458	10
2459	10
2460	0
2461	10
2462	10
2463	10
2464	10
2465	39
2466	37
2467	10
2468	10
2469	25
2470	10
2471	6
2472	10
2473	10
2474	10
2475	10
2476	10
2477	46
2478	10
2479	38
2480	10
2481	10
2482	37
2483	38
2484	10
2485	2
2486	10
2487	10
2488	22
2489	10
2490	10
2491	25
2492	10
2493	6
2494	10
2495	20
2496	10
2497	10
2498	5
2499	10
2500	10
2501	10
2502	29
2503	10
2504	10
2505	37
2506	38
2507	10
2508	10
2509	10
2510	10
2511	0
2512	22
2513	10
2514	10
2515	20
2516	10
2517	39
2518	10
2519	22
2520	10
2521	10
2522	10
2523	10
2524	10
2525	10
2526	10
2527	10
2528	10
2529	10
2530	10
2531	10
2532	22
2533	39
2534	10
2535	39
2536	46
2537	10
2538	10
2539	10
2540	25
2541	10
2542	10
2543	0
2544	10
2545	10
2546	10
2547	10
2548	16
2549	0
2550	10
2551	10
2552	10
2553	10
2554	10
2555	24
2556	10
2557	6
2558	10
2559	10
2560	10
2561	10
2562	17
2563	10
2564	6
2565	10
2566	10
2567	10
2568	10
2569	10
2570	10
2571	10
2572	7
2573	10
2574	10
2575	47
2576	10
2577	15
2578	10
2579	6
2580	10
2581	10
2582	35
2583	37
2584	10
2585	10
2586	10
2587	10
2588	10
2589	10
2590	10
2591	10
2592	10
2593	10
2594	17
2595	22
2596	6
2597	10
2598	10
2599	10
2600	10
2601	10
2602	10
2603	10
2604	10
2605	23
2606	10
2607	10
2608	10
2609	10
2610	10
2611	10
2612	10
2613	10
2614	6
2615	0
2616	40
2617	10
2618	25
2619	10
2620	10
2621	0
2622	6
2623	29
2624	10
2625	10
2626	10
2627	15
2628	0
2629	10
2630	20
2631	10
2632	14
2633	0
2634	10
2635	25
2636	6
2637	10
2638	25
2639	0
2640	0
2641	10
2642	29
2643	0
2644	10
2645	10
2646	7
2647	10
2648	10
2649	38
2650	2
2651	10
2652	26
2653	10
2654	40
2655	38
2656	0
2657	10
2658	10
2659	0
2660	6
2661	10
2662	25
2663	6
2664	10
2665	10
2666	10
2667	10
2668	40
2669	10
2670	10
2671	10
2672	10
2673	3
2674	10
2675	0
2676	10
2677	10
2678	10
2679	10
2680	10
2681	25
2682	10
2683	10
2684	6
2685	10
2686	11
2687	10
2688	10
2689	6
2690	10
2691	10
2692	25
2693	10
2694	10
2695	30
2696	22
2697	10
2698	39
2699	10
2700	10
2701	10
2702	0
2703	10
2704	6
2705	6
2706	10
2707	10
2708	10
2709	10
2710	0
2711	20
2712	10
2713	37
2714	10
2715	10
2716	10
2717	10
2718	10
2719	10
2720	21
2721	39
2722	10
2723	10
2724	10
2725	37
2726	25
2727	10
2728	10
2729	10
2730	10
2731	10
2732	10
2733	10
2734	37
2735	10
2736	39
2737	10
2738	10
2739	10
2740	6
2741	10
2742	10
2743	10
2744	26
2745	5
2746	10
2747	10
2748	10
2749	10
2750	10
2751	10
2752	10
2753	10
2754	16
2755	10
2756	10
2757	46
2758	10
2759	10
2760	0
2761	10
2762	10
2763	25
2764	10
2765	10
2766	17
2767	13
2768	24
2769	0
2770	10
2771	17
2772	10
2773	10
2774	6
2775	10
2776	10
2777	37
2778	45
2779	39
2780	10
2781	10
2782	10
2783	0
2784	22
2785	38
2786	10
2787	10
2788	25
2789	45
2790	10
2791	37
2792	10
2793	10
2794	10
2795	10
2796	10
2797	10
2798	10
2799	10
2800	10
2801	6
2802	25
2803	10
2804	10
2805	12
2806	10
2807	10
2808	10
2809	39
2810	10
2811	10
2812	11
2813	10
2814	10
2815	10
2816	37
2817	6
2818	10
2819	10
2820	45
2821	10
2822	6
2823	25
2824	7
2825	10
2826	10
2827	25
2828	10
2829	10
2830	10
2831	10
2832	41
2833	10
2834	25
2835	10
2836	6
2837	0
2838	10
2839	10
2840	10
2841	10
2842	22
2843	29
2844	10
2845	10
2846	10
2847	25
2848	7
2849	25
2850	10
2851	10
2852	10
2853	10
2854	10
2855	40
2856	10
2857	10
2858	10
2859	10
2860	2
2861	10
2862	10
2863	10
2864	0
2865	10
2866	10
2867	10
2868	6
2869	10
2870	6
2871	10
2872	10
2873	10
2874	49
2875	10
2876	10
2877	10
2878	0
2879	30
2880	46
2881	10
2882	46
2883	10
2884	10
2885	37
2886	10
2887	17
2888	10
2889	10
2890	10
2891	10
2892	10
2893	6
2894	0
2895	24
2896	0
2897	10
2898	10
2899	10
2900	10
2901	25
2902	10
2903	10
2904	10
2905	12
2906	10
2907	10
2908	10
2909	10
2910	6
2911	10
2912	10
2913	10
2914	10
2915	10
2916	6
2917	30
2918	10
2919	7
2920	10
2921	10
2922	10
2923	10
2924	30
2925	0
2926	25
2927	37
2928	47
2929	26
2930	10
2931	10
2932	10
2933	10
2934	10
2935	10
2936	38
2937	10
2938	10
2939	10
2940	10
2941	0
2942	13
2943	10
2944	0
2945	20
2946	10
2947	25
2948	10
2949	10
2950	10
2951	8
2952	10
2953	20
2954	6
2955	6
2956	17
2957	10
2958	20
2959	0
2960	18
2961	2
2962	5
2963	10
2964	10
2965	11
2966	46
2967	10
2968	14
2969	10
2970	10
2971	10
2972	17
2973	10
2974	10
2975	10
2976	10
2977	16
2978	10
2979	17
2980	10
2981	1
2982	24
2983	7
2984	10
2985	6
2986	10
2987	10
2988	10
2989	10
2990	10
2991	10
2992	10
2993	6
2994	11
2995	10
